Year,Year Text,Month,Month Text,Day,Day Text,Hour,Hour Text,Minute,Minute Text,Time,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Fill Flag,Ozone,Solar Zenith Angle,Precipitable Water,Temperature,Dew Point,DHI,DNI,GHI,Relative Humidity,Surface Albedo,Pressure,Wind Direction,Wind Speed
2020,2020,2,2,21,21,21,21,0,0,2020221210,0,0,0,4,0,0.323,133.47,1.9,15.2,11,0,0,0,75.85,0.2,996,58,2.1
2020,2020,2,2,21,21,22,22,0,0,2020221220,0,0,0,3,0,0.323,145.9,1.8,14.1,10.8,0,0,0,80.3,0.2,996,62,1.9
2020,2020,2,2,21,21,23,23,0,0,2020221230,0,0,0,3,0,0.322,156.59,1.8,13.2,10.8,0,0,0,85.27,0.2,996,64,1.8
2020,2020,2,2,22,22,0,0,0,0,202022200,0,0,0,3,0,0.32,161.94,1.8,12.4,10.9,0,0,0,90.77,0.2,996,63,1.8
2020,2020,2,2,22,22,1,1,0,0,202022210,0,0,0,3,0,0.319,157.66,1.8,11.7,11.1,0,0,0,96.22,0.2,995,62,1.9
2020,2020,2,2,22,22,2,2,0,0,202022220,0,0,0,0,0,0.317,147.36,1.8,11.1,11.1,0,0,0,100,0.2,995,57,1.6
2020,2020,2,2,22,22,3,3,0,0,202022230,0,0,0,0,0,0.316,135.06,1.9,10.6,10.6,0,0,0,100,0.2,995,52,1.5
2020,2020,2,2,22,22,4,4,0,0,202022240,0,0,0,1,0,0.315,122.08,1.9,10.4,10.4,0,0,0,100,0.2,996,52,1.4
2020,2020,2,2,22,22,5,5,0,0,202022250,0,0,0,0,0,0.314,108.92,1.9,10.1,10.1,0,0,0,100,0.2,996,57,1.3
2020,2020,2,2,22,22,6,6,0,0,202022260,0,0,0,0,0,0.311,95.8,1.9,10.5,10.4,0,0,0,99.61,0.2,997,61,1.3
2020,2020,2,2,22,22,7,7,0,0,202022270,40,48,46,0,0,0.308,82.82,1.9,12.9,10.8,40,48,46,87.25,0.2,998,61,2.2
2020,2020,2,2,22,22,8,8,0,0,202022280,169,196,234,0,0,0.307,70.51,1.9,15.8,11.3,169,196,234,74.49,0.2,999,76,2.2
2020,2020,2,2,22,22,9,9,0,0,202022290,275,305,432,0,0,0.304,59.03,2,19.7,10.3,275,305,432,54.74,0.2,999,95,2.7
2020,2020,2,2,22,22,10,10,0,0,2020222100,349,361,585,0,0,0.302,49.1,2.1,22.1,10.4,349,361,585,47.52,0.2,999,96,2.9
2020,2020,2,2,22,22,11,11,0,0,2020222110,434,332,681,0,0,0.3,41.88,2.2,23.4,10.9,434,332,681,45.31,0.2,998,92,2.9
2020,2020,2,2,22,22,12,12,0,0,2020222120,462,326,715,0,0,0.299,38.94,2.2,23.8,11.2,462,326,715,45.07,0.2,997,85,2.8
2020,2020,2,2,22,22,13,13,0,0,2020222130,451,311,685,0,0,0.298,41.22,2.3,23.5,11.3,451,311,685,46.41,0.2,996,80,2.7
2020,2020,2,2,22,22,14,14,0,0,2020222140,394,294,591,0,0,0.298,47.97,2.3,23.4,11.4,394,294,591,46.82,0.2,995,77,2.5
2020,2020,2,2,22,22,15,15,0,0,2020222150,315,232,439,0,0,0.298,57.62,2.3,22.9,11.3,315,232,439,48.09,0.2,995,75,2.2
2020,2020,2,2,22,22,16,16,0,0,2020222160,196,149,250,0,0,0.299,68.95,2.2,21.8,12.3,196,149,250,54.71,0.2,995,72,1.2
2020,2020,2,2,22,22,17,17,0,0,2020222170,52,42,59,0,0,0.299,81.17,2.2,19.7,12.1,52,42,59,61.63,0.2,995,76,0.8
2020,2020,2,2,22,22,18,18,0,0,2020222180,0,0,0,0,0,0.3,94.09,2.2,19.1,11.5,0,0,0,61.55,0.2,996,80,0.8
2020,2020,2,2,22,22,19,19,0,0,2020222190,0,0,0,0,0,0.301,107.17,2.1,18.9,11.4,0,0,0,61.63,0.2,996,85,0.8
2020,2020,2,2,22,22,20,20,0,0,2020222200,0,0,0,0,0,0.302,120.33,2.1,18.6,11.3,0,0,0,62.32,0.2,996,88,0.7
2020,2020,2,2,22,22,21,21,0,0,2020222210,0,0,0,0,0,0.303,133.32,2.1,18.2,11.1,0,0,0,63.34,0.2,996,83,0.5
2020,2020,2,2,22,22,22,22,0,0,2020222220,0,0,0,0,0,0.303,145.71,2.2,17.8,11,0,0,0,64.31,0.2,996,62,0.5
2020,2020,2,2,22,22,23,23,0,0,2020222230,0,0,0,0,0,0.303,156.32,2.2,17,10.8,0,0,0,67.02,0.2,995,35,0.7
2020,2020,2,2,23,23,0,0,0,0,202022300,0,0,0,0,0,0.304,161.58,2.2,15.5,10.7,0,0,0,72.96,0.2,995,21,0.7
2020,2020,2,2,23,23,1,1,0,0,202022310,0,0,0,0,0,0.304,157.35,2.2,15,10.4,0,0,0,74.21,0.2,995,13,0.9
2020,2020,2,2,23,23,2,2,0,0,202022320,0,0,0,0,1,0.304,147.12,2.2,14.5,10.2,0,0,0,75.37,0.2,994,5,0.9
2020,2020,2,2,23,23,3,3,0,0,202022330,0,0,0,0,0,0.304,134.85,2.2,14.2,10,0,0,0,75.64,0.2,994,358,0.9
2020,2020,2,2,23,23,4,4,0,0,202022340,0,0,0,0,0,0.305,121.89,2.2,13.8,9.7,0,0,0,76.43,0.2,994,353,0.7
2020,2020,2,2,23,23,5,5,0,0,202022350,0,0,0,4,0,0.306,108.73,2.2,13.7,9.5,0,0,0,75.91,0.2,995,356,0.7
2020,2020,2,2,23,23,6,6,0,0,202022360,0,0,0,3,0,0.308,95.61,2.1,14.2,9.4,0,0,0,72.88,0.2,995,5,0.6
2020,2020,2,2,23,23,7,7,0,0,202022370,48,83,59,4,5,0.309,82.61,2.1,16.1,9.6,48,83,59,65.35,0.2,995,13,0.5
2020,2020,2,2,23,23,8,8,0,0,202022380,160,276,253,4,5,0.31,70.28,2.1,19.1,9.9,160,276,253,55.11,0.2,996,38,0.3
2020,2020,2,2,23,23,9,9,0,0,202022390,239,403,448,8,3,0.31,58.77,2.1,23.4,10.2,232,190,331,43.28,0.2,996,111,0.9
2020,2020,2,2,23,23,10,10,0,0,2020223100,297,474,609,1,0,0.31,48.79,2.2,25.1,10.5,297,474,609,39.77,0.2,996,127,0.9
2020,2020,2,2,23,23,11,11,0,0,2020223110,365,450,701,3,5,0.31,41.53,2.2,26.2,10.4,365,450,701,37.18,0.2,995,138,0.6
2020,2020,2,2,23,23,12,12,0,0,2020223120,385,450,737,0,0,0.31,38.58,2.2,26.8,10.3,385,450,737,35.61,0.2,994,108,0.2
2020,2020,2,2,23,23,13,13,0,0,2020223130,386,417,702,0,0,0.311,40.88,2.3,27,10.1,386,417,702,34.72,0.2,993,18,0.5
2020,2020,2,2,23,23,14,14,0,0,2020223140,372,348,606,0,0,0.311,47.69,2.3,26.4,9.9,372,348,606,35.55,0.2,992,19,1.1
2020,2020,2,2,23,23,15,15,0,0,2020223150,306,267,450,0,0,0.312,57.39,2.4,25.5,10,306,267,450,37.74,0.2,992,23,1.6
2020,2020,2,2,23,23,16,16,0,0,2020223160,196,178,260,0,0,0.312,68.76,2.4,23.7,12,196,178,260,47.92,0.2,992,25,1.1
2020,2020,2,2,23,23,17,17,0,0,2020223170,58,64,68,1,0,0.312,81.01,2.4,20.5,12,58,64,68,58.19,0.2,992,26,1
2020,2020,2,2,23,23,18,18,0,0,2020223180,0,0,0,3,0,0.313,93.94,2.3,18.9,11.3,0,0,0,61.22,0.2,993,26,1.1
2020,2020,2,2,23,23,19,19,0,0,2020223190,0,0,0,1,0,0.313,107.04,2.3,17.9,11.1,0,0,0,64.25,0.2,993,27,1.1
2020,2020,2,2,23,23,20,20,0,0,2020223200,0,0,0,3,0,0.313,120.19,2.2,17.1,11,0,0,0,67.52,0.2,994,29,1.1
2020,2020,2,2,23,23,21,21,0,0,2020223210,0,0,0,0,0,0.313,133.16,2.2,16.3,11,0,0,0,70.84,0.2,994,32,1.2
2020,2020,2,2,23,23,22,22,0,0,2020223220,0,0,0,0,0,0.312,145.51,2.2,15.7,10.9,0,0,0,73.28,0.2,993,35,1.3
2020,2020,2,2,23,23,23,23,0,0,2020223230,0,0,0,0,0,0.312,156.04,2.2,15.1,10.9,0,0,0,75.84,0.2,993,36,1.4
2020,2020,2,2,24,24,0,0,0,0,202022400,0,0,0,0,0,0.314,161.22,2.2,14.5,10.8,0,0,0,78.5,0.2,992,36,1.4
2020,2020,2,2,24,24,1,1,0,0,202022410,0,0,0,0,0,0.315,157.02,2.1,13.9,10.7,0,0,0,81.29,0.2,991,33,1.3
2020,2020,2,2,24,24,2,2,0,0,202022420,0,0,0,0,0,0.315,146.86,2.1,13.2,10.7,0,0,0,84.81,0.2,991,27,1.1
2020,2020,2,2,24,24,3,3,0,0,202022430,0,0,0,0,0,0.315,134.63,2.1,12.9,10.6,0,0,0,86.18,0.2,991,13,0.9
2020,2020,2,2,24,24,4,4,0,0,202022440,0,0,0,0,0,0.314,121.69,2.1,12.9,10.6,0,0,0,86.04,0.2,991,347,0.9
2020,2020,2,2,24,24,5,5,0,0,202022450,0,0,0,0,0,0.313,108.53,2.1,12.4,10.6,0,0,0,88.97,0.19,991,319,0.9
2020,2020,2,2,24,24,6,6,0,0,202022460,0,0,0,0,0,0.312,95.41,2,12.4,10.7,0,0,0,89.52,0.19,992,305,0.9
2020,2020,2,2,24,24,7,7,0,0,202022470,54,156,75,0,0,0.31,82.39,2,15.5,10.9,54,156,75,73.93,0.19,993,300,1.9
2020,2020,2,2,24,24,8,8,0,0,202022480,136,410,276,0,0,0.31,70.04,2,19.1,10.9,136,410,276,58.89,0.19,993,311,1.9
2020,2020,2,2,24,24,9,9,0,0,202022490,188,549,475,0,0,0.312,58.49,2,23.4,10.1,188,549,475,42.86,0.19,993,328,2.5
2020,2020,2,2,24,24,10,10,0,0,2020224100,223,625,638,0,0,0.314,48.48,2,25.2,10,223,625,638,38.24,0.19,993,330,2.7
2020,2020,2,2,24,24,11,11,0,0,2020224110,236,679,748,1,0,0.315,41.18,2,26.4,9.8,236,679,748,35.28,0.19,992,330,2.8
2020,2020,2,2,24,24,12,12,0,0,2020224120,241,697,788,3,3,0.316,38.21,2,27.1,9.5,264,615,747,33.14,0.19,990,330,2.9
2020,2020,2,2,24,24,13,13,0,0,2020224130,235,689,759,2,3,0.316,40.55,1.9,27.4,9.1,249,617,718,31.57,0.19,989,328,3
2020,2020,2,2,24,24,14,14,0,0,2020224140,219,651,659,0,0,0.316,47.41,1.9,27.1,8.5,219,651,659,30.87,0.19,988,327,3.1
2020,2020,2,2,24,24,15,15,0,0,2020224150,189,573,499,0,0,0.317,57.17,1.8,26.2,7.9,189,573,499,31.33,0.19,988,327,3
2020,2020,2,2,24,24,16,16,0,0,2020224160,143,430,300,0,0,0.317,68.57,1.8,24.3,8.8,143,430,300,37.24,0.19,988,327,2
2020,2020,2,2,24,24,17,17,0,0,2020224170,66,192,96,0,0,0.318,80.85,1.7,19.9,9.4,66,192,96,50.89,0.19,989,326,1.2
2020,2020,2,2,24,24,18,18,0,0,2020224180,0,0,0,0,0,0.319,93.8,1.7,18.4,8.6,0,0,0,52.81,0.19,989,325,1.4
2020,2020,2,2,24,24,19,19,0,0,2020224190,0,0,0,0,0,0.32,106.9,1.7,17.5,8.2,0,0,0,54.49,0.19,990,325,1.5
2020,2020,2,2,24,24,20,20,0,0,2020224200,0,0,0,0,0,0.322,120.05,1.7,16.9,8,0,0,0,55.91,0.19,991,325,1.6
2020,2020,2,2,24,24,21,21,0,0,2020224210,0,0,0,0,0,0.323,133.01,1.7,16.3,8,0,0,0,57.95,0.19,991,326,1.8
2020,2020,2,2,24,24,22,22,0,0,2020224220,0,0,0,0,0,0.324,145.32,1.7,15.7,8.1,0,0,0,60.43,0.19,991,328,1.9
2020,2020,2,2,24,24,23,23,0,0,2020224230,0,0,0,0,0,0.324,155.77,1.7,15.2,8.1,0,0,0,62.46,0.19,990,331,2
2020,2020,2,2,25,25,0,0,0,0,202022500,0,0,0,0,0,0.323,160.85,1.7,14.5,8.1,0,0,0,65.42,0.19,990,333,2
2020,2020,2,2,25,25,1,1,0,0,202022510,0,0,0,0,0,0.322,156.7,1.6,13.8,8.1,0,0,0,68.46,0.19,989,335,1.9
2020,2020,2,2,25,25,2,2,0,0,202022520,0,0,0,0,0,0.321,146.61,1.6,13,8.1,0,0,0,72.34,0.19,989,337,1.6
2020,2020,2,2,25,25,3,3,0,0,202022530,0,0,0,0,0,0.32,134.41,1.6,12.3,8.2,0,0,0,76.23,0.19,989,338,1.4
2020,2020,2,2,25,25,4,4,0,0,202022540,0,0,0,0,0,0.319,121.49,1.6,11.7,8.4,0,0,0,80,0.19,989,337,1.2
2020,2020,2,2,25,25,5,5,0,0,202022550,0,0,0,0,0,0.319,108.33,1.6,11.2,8.5,0,0,0,83.44,0.19,990,334,1
2020,2020,2,2,25,25,6,6,0,0,202022560,0,0,0,0,0,0.319,95.2,1.7,11.7,8.6,0,0,0,81.49,0.19,991,328,0.9
2020,2020,2,2,25,25,7,7,0,0,202022570,54,174,78,0,0,0.32,82.18,1.7,14.8,8.8,54,174,78,67.47,0.19,991,319,1.7
2020,2020,2,2,25,25,8,8,0,0,202022580,129,441,281,0,0,0.322,69.8,1.7,17.9,9.3,129,441,281,57.19,0.19,992,306,1.2
2020,2020,2,2,25,25,9,9,0,0,202022590,174,590,485,0,0,0.323,58.22,1.7,22.9,8.3,174,590,485,39.24,0.19,992,325,1.9
2020,2020,2,2,25,25,10,10,0,0,2020225100,203,669,650,0,0,0.324,48.16,1.7,24.9,8,203,669,650,34.04,0.19,992,321,2.2
2020,2020,2,2,25,25,11,11,0,0,2020225110,273,614,738,0,0,0.325,40.82,1.8,25.8,8.1,273,614,738,32.46,0.19,991,318,2.4
2020,2020,2,2,25,25,12,12,0,0,2020225120,280,633,780,0,0,0.326,37.84,1.7,26.4,8.1,280,633,780,31.41,0.19,990,321,2.4
2020,2020,2,2,25,25,13,13,0,0,2020225130,271,627,750,0,0,0.326,40.21,1.7,26.7,8.1,271,627,750,30.77,0.19,988,326,2.3
2020,2020,2,2,25,25,14,14,0,0,2020225140,276,536,640,0,0,0.325,47.13,1.7,26.5,7.9,276,536,640,30.74,0.19,988,325,2.6
2020,2020,2,2,25,25,15,15,0,0,2020225150,234,458,484,0,0,0.324,56.94,1.7,25.9,7.7,234,458,484,31.38,0.19,988,321,3
2020,2020,2,2,25,25,16,16,0,0,2020225160,165,340,291,0,0,0.323,68.38,1.7,24,9.1,165,340,291,38.79,0.19,989,322,2
2020,2020,2,2,25,25,17,17,0,0,2020225170,67,149,92,0,0,0.321,80.7,1.7,19.8,9.8,67,149,92,52.46,0.19,989,329,1.2
2020,2020,2,2,25,25,18,18,0,0,2020225180,0,0,0,0,0,0.319,93.65,1.6,18.4,9.1,0,0,0,54.67,0.19,989,335,1.2
2020,2020,2,2,25,25,19,19,0,0,2020225190,0,0,0,0,0,0.317,106.76,1.6,17.6,8.8,0,0,0,56.21,0.19,990,338,1.2
2020,2020,2,2,25,25,20,20,0,0,2020225200,0,0,0,0,0,0.316,119.91,1.6,16.8,8.4,0,0,0,57.81,0.19,990,340,1.2
2020,2020,2,2,25,25,21,21,0,0,2020225210,0,0,0,0,0,0.314,132.85,1.6,16.1,8.1,0,0,0,59.25,0.19,991,345,1.1
2020,2020,2,2,25,25,22,22,0,0,2020225220,0,0,0,0,0,0.314,145.12,1.6,15.5,7.9,0,0,0,60.39,0.19,991,355,1.1
2020,2020,2,2,25,25,23,23,0,0,2020225230,0,0,0,0,0,0.314,155.49,1.6,14.9,7.8,0,0,0,62.67,0.19,991,10,1.1
2020,2020,2,2,26,26,0,0,0,0,202022600,0,0,0,0,0,0.313,160.48,1.7,14.5,8,0,0,0,65.05,0.19,991,29,1.1
2020,2020,2,2,26,26,1,1,0,0,202022610,0,0,0,0,0,0.313,156.36,1.7,13.8,8.4,0,0,0,69.8,0.19,991,50,1
2020,2020,2,2,26,26,2,2,0,0,202022620,0,0,0,0,0,0.311,146.34,1.7,13,9,0,0,0,76.43,0.19,991,69,1
2020,2020,2,2,26,26,3,3,0,0,202022630,0,0,0,0,0,0.31,134.19,1.7,12.3,9.6,0,0,0,83.78,0.19,990,88,1
2020,2020,2,2,26,26,4,4,0,0,202022640,0,0,0,0,0,0.308,121.28,1.7,11.5,10.4,0,0,0,92.79,0.19,991,106,1
2020,2020,2,2,26,26,5,5,0,0,202022650,0,0,0,0,0,0.306,108.13,1.7,11,11,0,0,0,100,0.19,991,121,1
2020,2020,2,2,26,26,6,6,0,0,202022660,0,0,0,0,0,0.303,94.99,1.7,11.5,11.5,0,0,0,100,0.19,992,139,1
2020,2020,2,2,26,26,7,7,0,0,202022670,56,130,74,0,0,0.299,81.96,1.7,14.6,11.9,56,130,74,83.58,0.19,992,151,2.2
2020,2020,2,2,26,26,8,8,0,0,202022680,144,381,277,0,0,0.298,69.55,1.7,17.9,12,144,381,277,68.5,0.19,992,161,1.7
2020,2020,2,2,26,26,9,9,0,0,202022690,193,542,481,0,0,0.298,57.94,1.7,22.7,10,193,542,481,44.65,0.19,992,219,0.3
2020,2020,2,2,26,26,10,10,0,0,2020226100,223,631,647,0,0,0.299,47.84,1.7,25.7,8.9,223,631,647,34.56,0.19,992,326,1.9
2020,2020,2,2,26,26,11,11,0,0,2020226110,289,585,734,0,0,0.299,40.46,1.7,26.9,8.7,289,585,734,31.83,0.19,991,325,2.6
2020,2020,2,2,26,26,12,12,0,0,2020226120,291,611,776,0,0,0.298,37.47,1.7,27.6,8.4,291,611,776,29.88,0.19,990,324,2.9
2020,2020,2,2,26,26,13,13,0,0,2020226130,277,617,751,0,0,0.298,39.87,1.6,28,8,277,617,751,28.39,0.19,989,324,2.9
2020,2020,2,2,26,26,14,14,0,0,2020226140,297,490,632,0,0,0.297,46.85,1.6,27.6,7.7,297,490,632,28.51,0.19,989,322,2.7
2020,2020,2,2,26,26,15,15,0,0,2020226150,251,410,476,0,0,0.297,56.71,1.6,26.8,7.6,251,410,476,29.66,0.19,989,319,2.6
2020,2020,2,2,26,26,16,16,0,0,2020226160,170,292,279,0,0,0.296,68.2,1.6,24.4,10.6,170,292,279,41.87,0.19,989,326,1.2
2020,2020,2,2,26,26,17,17,0,0,2020226170,63,119,83,0,0,0.295,80.54,1.6,21.2,10,63,119,83,48.95,0.19,990,355,1
2020,2020,2,2,26,26,18,18,0,0,2020226180,0,0,0,0,0,0.294,93.51,1.5,19.9,9.2,0,0,0,50.21,0.19,990,23,1.1
2020,2020,2,2,26,26,19,19,0,0,2020226190,0,0,0,0,0,0.293,106.63,1.5,18.6,9.1,0,0,0,53.97,0.19,991,50,1.1
2020,2020,2,2,26,26,20,20,0,0,2020226200,0,0,0,0,0,0.291,119.77,1.5,17.4,9,0,0,0,57.67,0.19,992,72,1.1
2020,2020,2,2,26,26,21,21,0,0,2020226210,0,0,0,0,0,0.29,132.69,1.5,16.5,8.9,0,0,0,60.65,0.19,992,86,1.2
2020,2020,2,2,26,26,22,22,0,0,2020226220,0,0,0,0,0,0.289,144.92,1.6,15.7,8.9,0,0,0,64.03,0.19,992,98,1.2
2020,2020,2,2,26,26,23,23,0,0,2020226230,0,0,0,0,0,0.288,155.2,1.6,15.2,9,0,0,0,66.62,0.19,992,109,1.1
2020,2020,2,2,27,27,0,0,0,0,202022700,0,0,0,0,0,0.287,160.11,1.6,14.6,9.2,0,0,0,69.84,0.19,992,115,1.2
2020,2020,2,2,27,27,1,1,0,0,202022710,0,0,0,0,0,0.286,156.03,1.6,13.9,9.3,0,0,0,74.01,0.19,992,119,1.2
2020,2020,2,2,27,27,2,2,0,0,202022720,0,0,0,0,0,0.285,146.07,1.6,12.9,9.6,0,0,0,80.2,0.19,991,116,1.1
2020,2020,2,2,27,27,3,3,0,0,202022730,0,0,0,3,0,0.285,133.96,1.6,12.3,9.9,0,0,0,85.08,0.19,991,111,1.2
2020,2020,2,2,27,27,4,4,0,0,202022740,0,0,0,0,0,0.285,121.07,1.6,11.8,10.2,0,0,0,89.93,0.19,991,112,1.1
2020,2020,2,2,27,27,5,5,0,0,202022750,0,0,0,8,0,0.286,107.92,1.6,11.1,10.5,0,0,0,96,0.2,991,113,1
2020,2020,2,2,27,27,6,6,0,0,202022760,0,0,0,4,0,0.286,94.78,1.6,12,10.7,0,0,0,91.99,0.2,992,118,1.3
2020,2020,2,2,27,27,7,7,0,0,202022770,56,119,74,8,3,0.286,81.73,1.7,14.1,10.9,51,38,56,81.2,0.2,992,127,2.3
2020,2020,2,2,27,27,8,8,0,0,202022780,153,348,276,3,5,0.286,69.31,1.7,15.4,11.1,153,348,276,75.68,0.2,993,136,1.8
2020,2020,2,2,27,27,9,9,0,0,202022790,211,497,477,0,0,0.285,57.66,1.8,17.6,11.3,211,497,477,66.48,0.2,993,152,1.8
2020,2020,2,2,27,27,10,10,0,0,2020227100,243,591,642,8,3,0.285,47.52,1.8,20.8,11.1,318,251,487,53.85,0.2,993,163,2.3
2020,2020,2,2,27,27,11,11,0,0,2020227110,327,508,715,7,3,0.285,40.1,1.8,24.1,10.2,367,283,584,41.49,0.2,992,162,2.3
2020,2020,2,2,27,27,12,12,0,0,2020227120,326,543,759,6,3,0.285,37.09,1.8,26.4,9.5,386,291,619,34.48,0.2,991,150,1.8
2020,2020,2,2,27,27,13,13,0,0,2020227130,304,549,728,8,3,0.285,39.54,1.8,27.3,9,371,283,590,31.55,0.2,990,127,1.4
2020,2020,2,2,27,27,14,14,0,0,2020227140,266,536,635,0,0,0.285,46.57,1.9,27.5,8.5,266,536,635,30.31,0.2,989,102,1.1
2020,2020,2,2,27,27,15,15,0,0,2020227150,224,464,480,0,0,0.286,56.49,1.9,26.9,8.2,224,464,480,30.79,0.2,989,70,0.8
2020,2020,2,2,27,27,16,16,0,0,2020227160,159,340,287,0,0,0.284,68.01,1.9,24.7,11.4,159,340,287,43.38,0.2,989,57,0.6
2020,2020,2,2,27,27,17,17,0,0,2020227170,64,145,89,0,0,0.283,80.38,1.8,20.5,10.3,64,145,89,51.92,0.2,989,62,1.1
2020,2020,2,2,27,27,18,18,0,0,2020227180,0,0,0,0,0,0.282,93.37,1.8,18.5,9.6,0,0,0,56.35,0.2,990,69,1.3
2020,2020,2,2,27,27,19,19,0,0,2020227190,0,0,0,0,0,0.282,106.49,1.9,17.8,9.8,0,0,0,59.36,0.2,990,77,1.7
2020,2020,2,2,27,27,20,20,0,0,2020227200,0,0,0,0,0,0.281,119.63,1.9,17.2,10,0,0,0,62.73,0.2,991,86,2
2020,2020,2,2,27,27,21,21,0,0,2020227210,0,0,0,8,0,0.281,132.53,1.9,16.7,10.4,0,0,0,66.2,0.2,991,93,2.4
2020,2020,2,2,27,27,22,22,0,0,2020227220,0,0,0,7,0,0.282,144.72,2,15.9,10.7,0,0,0,71.29,0.2,991,98,2.4
2020,2020,2,2,27,27,23,23,0,0,2020227230,0,0,0,1,0,0.283,154.92,2.1,15.4,11,0,0,0,75.22,0.2,991,103,2.5
2020,2020,2,2,28,28,0,0,0,0,202022800,0,0,0,6,1,0.284,159.74,2.1,14.8,11.3,0,0,0,79.66,0.2,990,106,2.4
2020,2020,2,2,28,28,1,1,0,0,202022810,0,0,0,6,0,0.284,155.69,2.2,14.3,11.6,0,0,0,83.55,0.2,990,108,2.2
2020,2020,2,2,28,28,2,2,0,0,202022820,0,0,0,6,0,0.283,145.8,2.2,13.8,11.7,0,0,0,87.22,0.2,989,108,2.2
2020,2020,2,2,28,28,3,3,0,0,202022830,0,0,0,7,0,0.284,133.72,2.3,13.2,11.8,0,0,0,91.47,0.2,989,107,2.3
2020,2020,2,2,28,28,4,4,0,0,202022840,0,0,0,7,0,0.285,120.86,2.3,12.5,11.9,0,0,0,96.27,0.2,989,103,2.2
2020,2020,2,2,28,28,5,5,0,0,202022850,0,0,0,7,0,0.287,107.71,2.4,12,11.9,0,0,0,99.16,0.2,989,100,2.3
2020,2020,2,2,28,28,6,6,0,0,202022860,0,0,0,6,0,0.287,94.56,2.4,12.2,11.7,0,0,0,96.57,0.2,990,100,2.8
2020,2020,2,2,28,28,7,7,0,0,202022870,58,130,78,8,3,0.287,81.51,2.5,14.3,11.6,52,31,57,83.63,0.2,991,100,3.2
2020,2020,2,2,28,28,8,8,0,0,202022880,148,360,276,8,3,0.287,69.06,2.5,17.8,11.2,148,115,189,65.48,0.2,991,117,3.5
2020,2020,2,2,28,28,9,9,0,0,202022890,202,504,474,8,3,0.288,57.38,2.6,21.4,10.7,244,185,344,50.52,0.2,992,135,4.2
2020,2020,2,2,28,28,10,10,0,0,2020228100,233,594,637,3,3,0.288,47.2,2.6,24.2,10.2,224,564,607,41.31,0.2,991,142,4.4
2020,2020,2,2,28,28,11,11,0,0,2020228110,299,554,724,8,3,0.289,39.73,2.5,26.2,10,374,260,575,36.04,0.2,991,145,4.3
2020,2020,2,2,28,28,12,12,0,0,2020228120,300,581,766,1,1,0.289,36.71,2.5,27.8,9.7,300,581,766,32.31,0.2,990,147,4.1
2020,2020,2,2,28,28,13,13,0,0,2020228130,288,578,736,0,0,0.29,39.2,2.5,28.7,9.5,288,578,736,30.14,0.2,988,148,3.8
2020,2020,2,2,28,28,14,14,0,0,2020228140,283,506,632,0,0,0.29,46.29,2.4,28.6,9.4,283,506,632,30.09,0.2,988,145,3.5
2020,2020,2,2,28,28,15,15,0,0,2020228150,238,434,479,3,5,0.291,56.27,2.4,27.7,9.4,238,434,479,31.86,0.2,987,140,3.3
2020,2020,2,2,28,28,16,16,0,0,2020228160,171,305,286,8,3,0.291,67.83,2.4,25.6,10.7,158,127,206,39.22,0.2,987,134,2.1
2020,2020,2,2,28,28,17,17,0,0,2020228170,69,113,88,8,3,0.292,80.23,2.4,21.5,11.1,61,40,68,51.72,0.2,988,122,1.5
2020,2020,2,2,28,28,18,18,0,0,2020228180,0,0,0,8,0,0.293,93.23,2.4,20.5,10.8,0,0,0,53.57,0.2,989,115,2
2020,2020,2,2,28,28,19,19,0,0,2020228190,0,0,0,8,0,0.294,106.36,2.4,19.9,10.8,0,0,0,55.72,0.2,989,112,2.6
2020,2020,2,2,28,28,20,20,0,0,2020228200,0,0,0,1,0,0.293,119.49,2.5,19.2,11,0,0,0,58.89,0.2,990,113,2.7
2020,2020,2,2,28,28,21,21,0,0,2020228210,0,0,0,1,0,0.293,132.37,2.5,18.7,11.1,0,0,0,61.31,0.2,990,114,2.8
2020,2020,2,2,28,28,22,22,0,0,2020228220,0,0,0,0,0,0.294,144.51,2.5,18.1,11.3,0,0,0,64.49,0.2,990,109,2.8
2020,2020,2,2,28,28,23,23,0,0,2020228230,0,0,0,8,0,0.296,154.63,2.5,17.7,11.4,0,0,0,66.75,0.2,990,106,2.8
2020,2020,2,2,29,29,0,0,0,0,202022900,0,0,0,7,0,0.297,159.36,2.6,17.4,11.5,0,0,0,68.13,0.2,989,103,3
2020,2020,2,2,29,29,1,1,0,0,202022910,0,0,0,1,0,0.297,155.34,2.5,16.9,11.6,0,0,0,70.9,0.2,988,95,3.2
2020,2020,2,2,29,29,2,2,0,0,202022920,0,0,0,3,0,0.295,145.52,2.5,16.2,11.8,0,0,0,75.4,0.2,988,93,2.8
2020,2020,2,2,29,29,3,3,0,0,202022930,0,0,0,0,0,0.294,133.49,2.4,14.8,12.1,0,0,0,84.02,0.2,988,99,1.9
2020,2020,2,2,29,29,4,4,0,0,202022940,0,0,0,0,0,0.295,120.64,2.4,14,12.3,0,0,0,89.58,0.2,988,108,1.6
2020,2020,2,2,29,29,5,5,0,0,202022950,0,0,0,0,0,0.297,107.5,2.3,13.6,12.3,0,0,0,91.78,0.2,988,113,1.7
